level,J,mult,seed_idx,collapsed,collapse_step,collapse_type,final_m,final_wealth,final_EC,minsky_count
L3,4.5,80,6,1,302,1,0.9994537459392193,1827.8535153704236,0.05463459690503704,1
L3,4.5,80,7,0,-1,0,0.9970721395773666,1829.7631183462436,0.05499370494639286,1
L3,4.5,80,8,0,-1,0,0.9749553027140759,1854.5323481826238,0.055862485736816105,1
L3,4.5,80,9,1,308,1,0.9991837498661795,1663.3094364469443,0.05467966808989554,1
L3,4.5,80,10,1,290,1,0.987336627591608,1846.4243038925047,0.054780258918278264,1
L3,4.5,80,11,0,-1,0,0.9585139296012439,1827.7762472232873,0.05590029383733394,1
L3,4.5,80,12,1,274,3,0.9902203197388582,1861.8435354737405,0.05465066323773502,1
L3,4.5,80,13,0,-1,0,0.99047713012592,1857.2438402294135,0.05468096971212353,1
L3,4.5,80,14,1,326,1,0.9943780857756872,1836.778181090817,0.05468712068125142,1
L3,4.5,80,15,1,285,1,0.9364422528598219,1834.834982219901,0.05579379388382201,1
L3,4.5,80,16,0,-1,0,0.961904392742245,1843.5547985761452,0.05565292891005047,1
L3,4.5,80,17,0,-1,0,0.9984459472649778,1669.6374063143412,0.05470039236107393,1
L3,4.5,80,18,1,1594,1,0.9992753476342344,1793.1350313341368,0.0564199991004461,1
L3,4.5,80,19,1,264,1,0.9994386192148024,1835.0270419022481,0.05465577913491577,1
L3,4.5,80,20,0,-1,0,0.999999,1783.993599472423,0.05464160170237464,1
L3,4.5,80,21,0,-1,0,0.9857186875255535,1854.3517991075005,0.05533279477877028,1
L3,4.5,80,22,0,-1,0,0.9782967752735248,1805.1433992135171,0.05523119664692741,1
L3,4.5,80,23,1,273,1,0.9971267820589911,1839.3341921013903,0.05499272615149439,1
L3,4.5,80,24,0,-1,0,0.8685375162803814,1844.6888024618445,0.05674657454356813,1
L3,4.5,80,25,0,-1,0,0.9906181299481498,1814.8902916281734,0.05504089669179435,1
L3,4.5,80,26,1,307,1,0.9771630552638676,1837.4205408317812,0.056279415786588974,1
L3,4.5,80,27,0,-1,0,0.9958798705441315,1836.6300491001214,0.05463780771389463,1
L3,4.5,80,28,0,-1,0,0.9271036875552683,1829.6099096928324,0.05595692916985324,1
L3,4.5,80,29,0,-1,0,0.9822788928355084,1846.697370180591,0.054733795362896215,1
L3,4.5,80,30,0,-1,0,0.999999,1825.9530258578086,0.054632912281962445,1
L3,4.5,80,31,1,268,1,0.9977732693248533,1856.680011435418,0.054656865967125594,1
L3,4.5,80,32,0,-1,0,0.999999,1837.8143698991598,0.05465902123832452,1
L3,4.5,80,33,0,-1,0,0.9959665518846808,1825.933233605713,0.05493017205338884,1
L3,4.5,80,34,1,294,1,0.9262205183704144,1058.5050078476002,0.055727584983199234,1
L3,4.5,80,35,0,-1,0,0.9990385111509237,1861.0112133432242,0.05472924602966214,1
L3,4.5,80,36,0,-1,0,0.9994270295722301,1814.281076921103,0.05463095413034417,1
L3,4.5,80,37,0,-1,0,0.6505763930802655,1839.0406622813464,0.061219419941446654,1
L3,4.5,80,38,0,-1,0,0.999999,1834.5615475936731,0.055291909371540875,1
L3,4.5,80,39,1,285,1,0.9776949010427863,1819.3394632798654,0.055168927322684816,1
L3,4.5,80,40,0,-1,0,0.9992139760717503,1827.3558613055702,0.05464131174196732,1
L3,4.5,80,41,1,287,1,0.999999,1832.4014509607089,0.054763176608659446,1
L3,4.5,80,42,1,468,1,0.9743954105042891,1824.6101082867742,0.054772204707215125,2
L3,4.5,80,43,1,293,1,0.9876209068936852,1812.327987804265,0.05557059691376791,1
L3,4.5,80,44,0,-1,0,0.9978769113032899,1835.6872247327517,0.05473100221063399,1
L3,4.5,80,45,1,296,1,0.9994675944807135,1821.6094518192378,0.05469689324212896,1
L3,4.5,80,46,0,-1,0,0.995836219390797,1857.2274350361681,0.05468519512836884,1
L3,4.5,80,47,1,306,1,0.9953529177518526,1841.8794320193895,0.0548609560371218,1
L3,4.5,80,48,1,335,1,0.999152339411163,1850.809509451497,0.054631474753967305,1
L3,4.5,80,49,1,444,1,0.9982679479271948,1766.4252494966217,0.05463224989584763,2
L3,4.5,80,50,0,-1,0,0.999999,1826.9997676849116,0.054658498365048436,1
L3,4.5,80,51,0,-1,0,0.956693464593539,1836.747607352349,0.055569079039807075,1
L3,4.5,80,52,0,-1,0,0.9990666090913713,1811.8286261001322,0.05467542510230804,1
L3,4.5,80,53,0,-1,0,0.997347003040047,1857.3935009831162,0.05470884628864407,1
L3,4.5,80,54,0,-1,0,0.8918612517723761,1803.4871769850718,0.05942168936162336,1
L3,4.5,80,55,0,-1,0,0.9994467944318389,1831.4860133609745,0.05467198066689936,1
L3,4.5,80,56,0,-1,0,0.999999,1812.3272219347969,0.0548088189975142,1
L3,4.5,80,57,0,-1,0,0.9916703019501267,1835.9705592421794,0.05467272729957072,1
L3,4.5,80,58,1,269,3,0.8939107195195033,1843.8233229507946,0.05591505995452054,1
L3,4.5,80,59,1,271,3,0.999999,1832.3867413645958,0.054675059956637045,1
L3,4.5,80,60,0,-1,0,0.9957646530332653,1848.0651514614297,0.05473638275563444,1
L3,4.5,80,61,0,-1,0,0.999999,1792.384829118572,0.05475586316235731,1
L3,4.5,80,62,0,-1,0,0.9922436707497686,1841.3782046069866,0.05465180232822476,1
L3,4.5,80,63,1,436,3,0.9201047720532403,1808.2387757884487,0.05703937384657266,2
L3,4.5,80,64,1,308,2,0.9960053205833971,1830.3912924961962,0.0546498854774354,1
L3,4.5,80,65,0,-1,0,0.9567222552461077,1850.7389061172603,0.05538883260863177,1
L3,4.5,80,66,0,-1,0,0.9278385132396081,1820.423338794424,0.05510883566640931,1
L3,4.5,80,67,0,-1,0,0.9692190863090583,1816.4248791694845,0.05493807034411678,1
L3,4.5,80,68,1,348,1,0.9800512016405386,1828.2131540052799,0.05478490742418987,1
L3,4.5,80,69,1,310,1,0.9615736266453497,1793.291194801474,0.0559506240455905,1
L3,4.5,80,70,0,-1,0,0.8708686777888518,1802.0901136385662,0.05619552020272749,1
L3,4.5,80,71,0,-1,0,0.9792594791923328,1824.521003600177,0.05477779174450886,1
L3,4.5,80,72,1,292,2,0.9991395868392359,1831.3932327653772,0.05463335171354559,1
L3,4.5,80,73,0,-1,0,0.9145011735425301,1815.0897114487575,0.05974236272578279,1
L3,4.5,80,74,1,519,1,0.9843950388394026,1827.3500705661038,0.054691592566704354,2
L3,4.5,80,75,1,417,1,0.9993601600120842,1845.2507802677849,0.054641581693665925,2
L3,4.5,80,76,1,274,1,0.9996523489548584,1777.365246628813,0.0549421285603509,1
L3,4.5,80,77,1,287,1,0.9994141741368808,1857.0613222873997,0.054676371631460975,1
L3,4.5,80,78,0,-1,0,0.9510285778594292,1837.2211702473307,0.055843190412226656,1
L3,4.5,80,79,0,-1,0,0.9896445978399407,1792.341738940087,0.056568626287011876,1
L3,4.5,80,80,1,293,1,0.9612161220730053,1851.2123113847688,0.05533628854688337,1
L3,4.5,80,81,0,-1,0,0.990109231589445,1825.1756330751373,0.05470357530517481,1
L3,4.5,80,82,1,4531,1,0.9947386171706414,1824.7757472191565,0.05471355768325508,2
L3,4.5,80,83,0,-1,0,0.9948619074566668,1812.5964438933768,0.05464632591466556,1
L3,4.5,80,84,0,-1,0,0.9989557281641963,1855.9616147625993,0.05464022161701183,1
L3,4.5,80,85,0,-1,0,0.9939613595237894,1860.6456287384467,0.05467382748284975,1
L3,4.5,80,86,0,-1,0,0.9997887419985473,1842.919047630498,0.054808795356419575,1
L3,4.5,80,87,1,464,1,0.999999,1839.4484264801565,0.054682115699098255,2
L3,4.5,80,88,0,-1,0,0.9755532865482469,1856.439597024858,0.054911465194838804,1
L3,4.5,80,89,1,463,1,0.9990291912454115,1849.471910457781,0.05467431850427797,2
L3,4.5,80,90,1,271,3,0.7468951752555166,1831.2176374885446,0.06346643561216586,1
L3,4.5,80,91,0,-1,0,0.9937527145431296,1847.1569319757139,0.056778503947416896,1
L3,4.5,80,92,1,287,1,0.999390563366969,1846.1748378350946,0.054983643130223754,1
L3,4.5,80,93,0,-1,0,0.5404849059652234,1788.7054778329416,0.08837115922425574,1
L3,4.5,80,94,0,-1,0,0.999999,1800.7387568810748,0.05466150344554523,1
L3,4.5,80,95,1,284,1,0.9976022532762132,1760.5702404001302,0.054687929388340294,1
L3,4.5,80,96,0,-1,0,0.9991742914208457,1827.4759608190316,0.05465778740577176,1
L3,4.5,80,97,0,-1,0,0.999999,1860.1613441562135,0.05465032177996066,1
L3,4.5,80,98,0,-1,0,0.9876909924885164,1829.6967797914037,0.054758690789249116,1
L3,4.5,80,99,1,284,1,0.999999,1834.0669689444405,0.0548692466241475,1
L3,4.5,90,0,0,-1,0,0.9866693750023577,2259.9334336160205,0.05476868351508941,1
L3,4.5,90,1,0,-1,0,0.9508523920478286,2255.6758489696035,0.05534518954412757,1
L3,4.5,90,2,0,-1,0,0.9991208220971344,2242.318770125108,0.05494362460925314,1
L3,4.5,90,3,1,293,1,0.9913068208052749,2231.7007506498726,0.054634796390582746,1
L3,4.5,90,4,1,288,1,0.999999,2234.834243249977,0.05517272721420562,1
L3,4.5,90,5,0,-1,0,0.9994377230090509,2211.2164035934443,0.05479226997502037,1
L3,4.5,90,6,1,344,1,0.9992226402207771,2249.9042328251203,0.054631083775868026,1
L3,4.5,90,7,0,-1,0,0.9989045732045537,2247.078232061963,0.054632264903456434,1
L3,4.5,90,8,0,-1,0,0.9980697133989787,2245.1785261563346,0.05477754169527922,1
L3,4.5,90,9,0,-1,0,0.997044456816609,2276.447482442818,0.054778084196967364,1
L3,4.5,90,10,0,-1,0,0.9993678334828093,2254.671860423788,0.05585689978063821,1
L3,4.5,90,11,1,656,1,0.921825410646299,2273.8871101627547,0.056203768307475574,2
L3,4.5,90,12,1,290,1,0.9843820344194711,2216.2785737570093,0.05479452720937964,1
L3,4.5,90,13,0,-1,0,0.9836842146407814,2284.561305154602,0.05475767863011117,1
L3,4.5,90,14,0,-1,0,0.999999,2258.2603836872286,0.054907120208173656,1
L3,4.5,90,15,0,-1,0,0.999999,2263.6177591307223,0.05465413784056397,1
L3,4.5,90,16,0,-1,0,-0.9986082773331931,1669.1123034157672,0.05467020077876275,1
L3,4.5,90,17,0,-1,0,0.9761033640449758,2279.3589257902822,0.05484800335754031,1
L3,4.5,90,18,1,280,1,0.8415800167901901,2221.6769438015826,0.05993356997247293,1
L3,4.5,90,19,0,-1,0,0.9990732167815716,2231.4473411551826,0.05463528430842846,1
L3,4.5,90,20,1,277,1,0.999999,2243.4532480337557,0.05468951692639873,2
L3,4.5,90,21,0,-1,0,0.999222599102197,2261.007114823845,0.05464561835887249,1
L3,4.5,90,22,1,300,3,0.9879892758558682,2259.4369726699388,0.055473893759996014,2
L3,4.5,90,23,1,307,1,0.999999,2271.5962101499526,0.054735699016664904,1
L3,4.5,90,24,1,505,1,0.999464416382178,2257.2571205181357,0.05465124310999126,3
L3,4.5,90,25,0,-1,0,0.995180458174994,2256.7680651443666,0.05463687598124783,1
L3,4.5,90,26,0,-1,0,0.999351534859839,2219.4738491303683,0.05464773996317272,1
L3,4.5,90,27,0,-1,0,0.999999,2243.971477195438,0.05480197230007966,1
L3,4.5,90,28,1,284,1,0.9936563893177908,2271.422016594488,0.054968031458366574,2
L3,4.5,90,29,1,282,1,0.9995527630295116,2227.5514232213404,0.054709014776952065,1
L3,4.5,90,30,0,-1,0,0.9994991446150547,2259.1015914348345,0.05469461130907865,1
L3,4.5,90,31,1,272,1,0.9115546951152921,2244.200707568757,0.056276698969794994,1
L3,4.5,90,32,0,-1,0,0.9988661555211755,2230.7847015767707,0.054708676507397816,1
L3,4.5,90,33,0,-1,0,0.997374893441106,2259.0831758017343,0.05466575474994794,1
L3,4.5,90,34,0,-1,0,0.9755396583595813,2271.4089553251533,0.054818166583403764,1
L3,4.5,90,35,0,-1,0,0.9837425771982282,2257.0774480740847,0.055215286867199335,1
L3,4.5,90,36,0,-1,0,0.5354621426194088,2207.9609340311226,0.07738954117059199,1
L3,4.5,90,37,0,-1,0,0.9820904226359368,2263.0738946009756,0.05806379695795267,1
L3,4.5,90,38,0,-1,0,0.999999,2249.127837106313,0.05481087391166419,1
L3,4.5,90,39,0,-1,0,0.9994559214382633,2240.3313527980144,0.05491547108301723,1
L3,4.5,90,40,1,294,1,0.9872278789900736,2266.3678209174104,0.05478683570128915,1
L3,4.5,90,41,0,-1,0,0.7768275122446712,2253.0494692727143,0.06907272675929865,1
L3,4.5,90,42,0,-1,0,0.9975969010856789,2243.47437469116,0.05463878923714017,1
L3,4.5,90,43,1,312,1,0.9970359478493915,2253.3035399008995,0.05464461484437656,1
L3,4.5,90,44,0,-1,0,0.938028613387861,2257.177402310717,0.055652873670651005,1
L3,4.5,90,45,0,-1,0,0.999999,2259.946122992302,0.054637314278730705,1
L3,4.5,90,46,1,321,1,0.9992457120424371,2261.4216724773814,0.05464340706860986,1
L3,4.5,90,47,0,-1,0,0.9958959252516368,2267.5901059514745,0.054725237474925977,1
L3,4.5,90,48,0,-1,0,0.6631036207337095,2261.106190500727,0.060354741947467254,1
L3,4.5,90,49,0,-1,0,0.9994584108940163,2255.017233548353,0.054636223398266626,1
L3,4.5,90,50,0,-1,0,0.9992439016637403,2249.0558991562634,0.05464594758087174,1
L3,4.5,90,51,0,-1,0,0.9996078286780472,2265.528378693366,0.054729935483802186,1
L3,4.5,90,52,0,-1,0,0.999780267457634,2175.823912837181,0.05463645521675351,1
L3,4.5,90,53,1,281,3,0.9986234037358382,2283.539238176902,0.05469280359531157,1
L3,4.5,90,54,1,283,1,0.9917617946369492,2266.841885356347,0.05463661235767182,1
L3,4.5,90,55,1,311,1,0.999999,2252.4687904326197,0.05467346610535384,1
L3,4.5,90,56,0,-1,0,0.99927115763346,2231.348521504645,0.054676805989022144,1
L3,4.5,90,57,1,295,1,0.9943263650686831,2264.1538110484134,0.054660782948119505,1
L3,4.5,90,58,0,-1,0,0.9855337829700305,2241.7367384631916,0.05507947394394326,1
L3,4.5,90,59,0,-1,0,0.8630573016847564,2181.556857173943,0.0600415664133089,1
L3,4.5,90,60,1,336,1,0.8384357910299075,2180.6260806137334,0.05913674651192569,1
L3,4.5,90,61,0,-1,0,0.9861169284005553,2196.8616108576593,0.05493826882053316,1
L3,4.5,90,62,1,270,1,0.9958698019512062,1904.0604259200336,0.05480817758526541,1
L3,4.5,90,63,0,-1,0,0.9174406143109869,2264.6037609776477,0.05883968755091039,1
L3,4.5,90,64,0,-1,0,0.9812647140660531,2222.3366453665167,0.054688062722078185,1
L3,4.5,90,65,1,354,1,0.8409411536262495,2233.384433283464,0.06625192295473396,1
L3,4.5,90,66,0,-1,0,0.999999,2229.186761743429,0.0556337599979236,1
L3,4.5,90,67,0,-1,0,0.999952446709328,2237.4391468753333,0.054646165938036804,1
L3,4.5,90,68,1,534,1,0.99951356511416,2274.914017311959,0.05470762195426758,1
L3,4.5,90,69,0,-1,0,0.9839083933485978,2270.6688717807347,0.05530310892828535,1
L3,4.5,90,70,0,-1,0,0.9474742864020165,2246.0415340951777,0.05508915971651753,1
L3,4.5,90,71,0,-1,0,0.9702493127384284,2215.697966350067,0.05500784817429987,1
L3,4.5,90,72,1,271,3,0.6907582841091224,2222.1333941865246,0.0621081050734963,1
L3,4.5,90,73,0,-1,0,0.7591232860397089,2254.8813330737603,0.0628634463606956,1
L3,4.5,90,74,0,-1,0,0.9956990857982732,2278.7790941306966,0.05464055432207056,1
L3,4.5,90,75,1,307,1,0.9989235692768814,2249.3367010123884,0.05471391300489914,1
L3,4.5,90,76,1,620,1,0.8734634583579255,2252.050656417997,0.06327292027830132,1
L3,4.5,90,77,1,273,3,0.999999,2281.4736680413785,0.05544195040875089,1
L3,4.5,90,78,0,-1,0,0.9991906287012557,2201.7210450647513,0.05475160380517395,1
L3,4.5,90,79,0,-1,0,0.999999,2203.0699611718214,0.05501820340378049,1
L3,4.5,90,80,1,349,1,0.999999,2173.088460743588,0.05467691739551116,1
L3,4.5,90,81,0,-1,0,0.999999,2278.4816678702077,0.05493460079068653,1
L3,4.5,90,82,1,280,1,0.9812384091418133,2145.6837481988996,0.054710053708979835,1
L3,4.5,90,83,0,-1,0,0.987305806010007,2240.0253318723553,0.05475191097546313,1
L3,4.5,90,84,0,-1,0,0.999999,2264.344988374809,0.05482877952629474,1
L3,4.5,90,85,1,498,1,0.9688555178021636,2238.6374652722675,0.05597997613548393,1
L3,4.5,90,86,0,-1,0,0.9973882761841938,2261.8008413848197,0.05464168606818689,1
L3,4.5,90,87,0,-1,0,0.9927373749757201,2216.9672764266165,0.05467885544897921,1
L3,4.5,90,88,1,272,1,0.999999,2226.136044496969,0.0549776133355138,1
L3,4.5,90,89,0,-1,0,0.999999,2237.572078753404,0.05479421671151274,1
L3,4.5,90,90,0,-1,0,0.9994379013430686,2280.052704755496,0.05463156587569645,1
L3,4.5,90,91,1,345,1,0.9225582095673172,2266.9051659223555,0.056421106528328255,1
L3,4.5,90,92,1,309,1,0.9808408928516154,2254.2154816245456,0.0558298741707102,1
L3,4.5,90,93,0,-1,0,0.9635059561040741,2220.844931405511,0.057010518434732725,1
L3,4.5,90,94,0,-1,0,0.974463262633398,2186.800030641917,0.054783606794674415,1
L3,4.5,90,95,1,521,1,0.9042043290502874,2186.402542873387,0.06268258648671185,1
L3,4.5,90,96,1,301,1,0.9992135482970389,2269.1324689108396,0.055006149454898665,1
L3,4.5,90,97,0,-1,0,0.954636204203756,2213.2893251051723,0.05540861613595733,1
L3,4.5,90,98,0,-1,0,0.9995885537951485,2213.043637198299,0.054667413749508856,1
L3,4.5,90,99,0,-1,0,0.9445422151194642,2278.5053489691413,0.05633145120993886,1
L3,4.5,100,0,0,-1,0,0.9984256197880356,2657.735674070813,0.054709834307414176,1
L3,4.5,100,1,1,313,1,0.9971754464207778,2689.557428563066,0.054638091485890224,1
L3,4.5,100,2,1,333,1,0.9964982981144709,2699.09715917253,0.05466400402714842,1
L3,4.5,100,3,0,-1,0,0.9745956063829656,2664.9233637557527,0.054922126858176205,1
L3,4.5,100,4,1,281,3,0.999999,2688.9515560857185,0.05464628914578072,1
L3,4.5,100,5,0,-1,0,0.9986025744401531,2662.7039393277373,0.05464253701250257,1
L3,4.5,100,6,0,-1,0,0.999999,2702.801225989678,0.054631623844644095,1
L3,4.5,100,7,0,-1,0,0.9984015745950233,2658.7512687325316,0.05463899019689244,1
L3,4.5,100,8,0,-1,0,0.8826584580161547,2649.3008420455067,0.056971531815824254,1
L3,4.5,100,9,1,289,3,0.9268402190637302,2684.024846255807,0.055759902886120746,1
L3,4.5,100,10,0,-1,0,0.9994895470778034,2647.7605750447306,0.054641842007392485,1
L3,4.5,100,11,1,460,1,0.9993099098948435,2605.1456333270485,0.05465996220085428,2
L3,4.5,100,12,1,287,3,0.999433627628478,2662.789621111381,0.05465327684223316,1
L3,4.5,100,13,0,-1,0,0.9996236636490528,2712.004441318544,0.05473472976350881,1
L3,4.5,100,14,0,-1,0,0.9975777517371184,2679.0682044780883,0.05481102650189745,1
L3,4.5,100,15,0,-1,0,0.972789072037959,2668.7572044006893,0.05480304985312068,1
L3,4.5,100,16,0,-1,0,0.9992945723283362,2697.595440853275,0.05465227957092369,1
L3,4.5,100,17,0,-1,0,0.8846846713863269,2701.3988382741163,0.05715891984464302,1
L3,4.5,100,18,0,-1,0,0.7791349250550692,2677.8292861799046,0.05932956729722593,1
L3,4.5,100,19,0,-1,0,0.9276820961745667,2665.357416881184,0.05622139111828478,1
L3,4.5,100,20,0,-1,0,0.9978058491492099,2689.9004378808045,0.054671400667463926,1
L3,4.5,100,21,1,304,1,0.9974801578528818,2623.676955794608,0.05534049526594263,1
L3,4.5,100,22,0,-1,0,0.9966754881268879,2607.6753794388364,0.054656103281288615,1
L3,4.5,100,23,1,530,3,-0.9988945229021421,0.0,0.0547726418960225,0
L3,4.5,100,24,1,336,3,0.9598431306288205,2629.674238441671,0.05649709163393938,1
L3,4.5,100,25,1,302,1,0.999999,2686.4583826450717,0.05482883141470361,1
L3,4.5,100,26,0,-1,0,0.9933528183830582,2667.768097347352,0.054643805407772174,1
L3,4.5,100,27,0,-1,0,0.999999,2643.1265790651573,0.05472079577102686,1
L3,4.5,100,28,1,310,1,0.9498877909981063,2665.40484088162,0.055449517633242754,1
L3,4.5,100,29,0,-1,0,0.9807979672108462,2653.072805333367,0.05642351086573607,1
L3,4.5,100,30,1,275,1,0.9901106716904677,2624.1505544091206,0.0547093472218487,1
L3,4.5,100,31,1,275,1,0.9993610141154322,2652.397310432742,0.054669277514443594,1
L3,4.5,100,32,1,295,1,0.999999,2636.1483656492014,0.05866847452561088,1
L3,4.5,100,33,0,-1,0,0.999999,2681.9356029216597,0.054714365186051384,1
L3,4.5,100,34,0,-1,0,0.999999,2681.532710072619,0.05465793170462986,1
L3,4.5,100,35,0,-1,0,0.9981357790509351,2689.0321988222886,0.05464949986779703,1
L3,4.5,100,36,1,296,1,0.9989611813044393,2642.6326663966092,0.05470044241556836,1
L3,4.5,100,37,0,-1,0,0.8954542399185262,2667.817424564651,0.05707465049077254,1
L3,4.5,100,38,0,-1,0,0.9576284246912398,2603.1942789121645,0.0566650500631886,1
L3,4.5,100,39,0,-1,0,0.9619600850560001,2705.27094115235,0.054799049118447796,1
L3,4.5,100,40,0,-1,0,0.9995066761921437,2690.6530708343084,0.05463058260578936,1
L3,4.5,100,41,0,-1,0,0.999999,2699.133917561619,0.054651867770159734,1
L3,4.5,100,42,0,-1,0,0.9973187209873708,2696.0401965541114,0.05487011836785093,1
L3,4.5,100,43,0,-1,0,0.992765947882936,2702.3053339115627,0.05557762425023452,1
L3,4.5,100,44,0,-1,0,0.8630126624879813,2677.0657650654584,0.06168671152312347,1
L3,4.5,100,45,1,280,3,0.982583826071886,2691.946310088717,0.05472526998758601,1
L3,4.5,100,46,1,291,3,0.7683291178854663,2674.8225525023336,0.06151043347875868,2
L3,4.5,100,47,1,348,1,0.999999,2663.9552413507126,0.05466404611160023,1
L3,4.5,100,48,0,-1,0,0.8343920472190816,2674.9869393207073,0.05922887202055002,1
L3,4.5,100,49,0,-1,0,0.999999,2645.636397102404,0.05520338124683499,1
L3,4.5,100,50,1,323,3,0.9965186698019417,2635.742238647485,0.05464965899567521,1
L3,4.5,100,51,1,494,1,0.999999,2038.1591805755925,0.05469572648810516,2
L3,4.5,100,52,0,-1,0,0.6648703077978038,2666.7630269593296,0.06456244383903079,1
L3,4.5,100,53,0,-1,0,0.9722702979068713,2662.5933919084455,0.05498778164765405,1
L3,4.5,100,54,0,-1,0,0.9994289172549232,2656.2663139605183,0.05466260806233917,1
L3,4.5,100,55,1,289,1,0.9352443117717557,2661.2318671228268,0.06222036589945466,1
L3,4.5,100,56,1,317,1,0.9882603536714667,2634.734685695232,0.054701824750193036,1
L3,4.5,100,57,0,-1,0,0.9948400924252362,2647.7393794199693,0.05473532501153833,1
L3,4.5,100,58,1,320,1,0.9440244653827261,2657.4691126949374,0.054961544725436295,1
L3,4.5,100,59,0,-1,0,0.9992162077445617,2663.7313128171772,0.054668700428784134,1
L3,4.5,100,60,1,904,1,0.9972811549859628,2668.0349970407933,0.054637602449731086,2
L3,4.5,100,61,0,-1,0,0.9201905494782091,2653.5762522445334,0.058622598187471016,1
L3,4.5,100,62,1,1876,1,0.9001128816409963,2624.420867942256,0.0585941612961676,3
L3,4.5,100,63,1,425,1,0.9703062025872515,2682.7413640164996,0.0553318852623166,1
L3,4.5,100,64,1,360,1,-0.999999,0.0,0.05474981027809109,0
L3,4.5,100,65,1,367,1,-0.9962747693581604,0.0,0.05467675818264756,0
L3,4.5,100,66,1,293,1,0.999224312149198,2670.0130383427413,0.05464649424236265,1
L3,4.5,100,67,1,293,1,0.9887875557456549,2716.645385383639,0.054792115310174826,1
L3,4.5,100,68,0,-1,0,0.999999,2669.3821592383215,0.054764720257187864,1
L3,4.5,100,69,0,-1,0,0.8900890855989635,2696.343659001169,0.05796579215627019,1
L3,4.5,100,70,0,-1,0,0.9994470295306828,2628.914663920272,0.054695187698790074,1
L3,4.5,100,71,0,-1,0,0.9959852497802407,2683.394877164921,0.05480462056744372,1
L3,4.5,100,72,0,-1,0,0.9994983907676828,2689.071794677108,0.054624951649453656,1
L3,4.5,100,73,0,-1,0,0.9994456789132904,2652.749975269715,0.0546636000438267,1
L3,4.5,100,74,0,-1,0,0.9879532545972823,2667.553420340107,0.05469514829018457,1
L3,4.5,100,75,1,628,3,0.6683691755459259,504.8175437525344,0.0674126298822304,2
